Dataset title / Calibration periods / Tail length / period length / Min invest (-99 vai 0 vai 0.1);Meginajums1;4176;9999;23;-95;
Timeseries title (15char):;PE MARKET w;EQUITY LM SNP;REX BOND;;;
Comments (bez koliem):;EQUAL WEIGHTS;S&P GERMANY :LM - TOT RETURN IND;REX BOND SUB INDEX CURRENT 1 YR ;;;
30.04.2003;0.893102036;0;0;;;
01.05.2003;-0.750936499;0.006224824;0.000312777;;;
02.05.2003;-0.131353411;0.002936753;-5.91099E-05;;;
05.05.2003;0.112645782;0.007928498;0.000129954;;;
06.05.2003;0.303447701;-0.008689384;0.000181486;;;
07.05.2003;-7.30664E-05;-0.01740285;0.000160445;;;
08.05.2003;-0.222141138;0.010958225;-0.000181034;;;
09.05.2003;0.006099198;-0.002830427;0.000227578;;;
12.05.2003;-0.005173975;-0.003966366;8.65448E-06;;;
13.05.2003;0.003379741;0.002446626;0.000164402;;;
14.05.2003;-0.005635378;0.010013497;0.000173757;;;
15.05.2003;0.225051912;0.000324122;5.99529E-05;;;
16.05.2003;-0.126429794;-0.021167382;0.000196903;;;
19.05.2003;-0.002752419;-0.001784623;-9.431E-05;;;
20.05.2003;-0.176797644;-0.00189288;0.000197624;;;
21.05.2003;0.303192125;0.005733741;3.78245E-05;;;
22.05.2003;-0.370033374;-0.006501296;0.000147235;;;
23.05.2003;0.069869613;0.000908799;4.77877E-05;;;
26.05.2003;0.079016672;0.006547428;9.84376E-05;;;
27.05.2003;-0.142870541;0.007369449;-0.000179814;;;
28.05.2003;-0.000864123;-0.001742388;0.000104213;;;
29.05.2003;0.149860883;0.011536958;0.000221777;;;
30.05.2003;-0.050256294;0.012316695;-3.47172E-05;;;
02.06.2003;-0.010426919;-0.00560653;0.000149207;;;
03.06.2003;0.074584379;0.007810558;0.00018979;;;
04.06.2003;-0.083490837;-0.006083515;5.44296E-05;;;
05.06.2003;-0.001404006;0.012883969;0.000330839;;;
06.06.2003;0.003056603;-0.004864968;3.37019E-05;;;
09.06.2003;0.181338938;0.006734232;1.58926E-05;;;
10.06.2003;0.000639967;0.005327508;0.00021191;;;
11.06.2003;-0.096904234;0.005333633;9.22355E-05;;;
12.06.2003;-0.21373118;-0.007198022;0.000124927;;;
13.06.2003;0.052646095;0.01302521;9.86916E-05;;;
16.06.2003;0.006506169;0.003040378;-0.000209268;;;
17.06.2003;0.07671663;0.002503145;-0.000164769;;;
18.06.2003;0.082340567;-0.007780898;0.000118081;;;
19.06.2003;0.004749481;-0.001246032;0.000126275;;;
20.06.2003;-0.083884976;-0.006551904;-9.29809E-05;;;
23.06.2003;-0.005742691;0.004296465;7.27028E-05;;;
24.06.2003;0.179087977;-0.002249455;0.000104824;;;
25.06.2003;-0.17255455;0.006678739;-0.000225173;;;
26.06.2003;0.083625674;-0.002068407;-0.000168621;;;
27.06.2003;-0.139687832;-0.00089703;9.62809E-05;;;
30.06.2003;0.061620485;-0.01064068;0.00019862;;;
01.07.2003;0.179781521;0.0131162;-0.000101786;;;
02.07.2003;0.000476576;-0.000105054;5.58704E-05;;;
03.07.2003;-0.29623179;-0.00063086;0.000149399;;;
04.07.2003;0.070565722;0.012429264;-7.44061E-05;;;
07.07.2003;0.167426112;0.001157302;-1.91292E-06;;;
08.07.2003;-0.149084401;-0.003207154;3.94045E-05;;;
09.07.2003;0.086699576;-0.007182009;3.88271E-05;;;
10.07.2003;0.098546544;0.007507214;5.6035E-05;;;
11.07.2003;0.00039448;0.008639422;7.1133E-05;;;
14.07.2003;-0.019758796;-0.001916305;-5.67908E-05;;;
15.07.2003;-0.072946979;0.000151595;-0.000242544;;;
16.07.2003;0.00131904;-0.008056886;0.000151701;;;
17.07.2003;0.001615289;0.00464162;-9.37219E-06;;;
18.07.2003;0.083611606;-0.010218761;-2.63962E-05;;;
21.07.2003;-0.155112504;0.004460548;-3.88322E-05;;;
22.07.2003;0.146175019;-0.001481765;0.000141156;;;
23.07.2003;0.085370829;0.008917152;0.000123713;;;
24.07.2003;-0.090086342;-0.002203685;-1.41478E-05;;;
25.07.2003;-0.138527124;0.007831407;-7.26527E-06;;;
28.07.2003;0.255293783;0.001100198;-2.71502E-05;;;
29.07.2003;-0.090163248;0.000299571;-4.22583E-05;;;
30.07.2003;-0.075219562;0.007455599;0.000181815;;;
31.07.2003;-0.073786234;-0.006226197;-0.000625489;;;
01.08.2003;-0.046464129;-0.00410045;-0.000107591;;;
04.08.2003;0.051220205;0.004266319;6.29878E-05;;;
05.08.2003;0.060521488;-0.007746949;4.44115E-05;;;
06.08.2003;0.176897464;-0.005436184;0.000192716;;;
07.08.2003;-0.096555905;0.000341762;0.000195308;;;
08.08.2003;-0.082487522;0.001108874;-2.25678E-05;;;
11.08.2003;0.30457839;0.005367686;-4.78171E-05;;;
12.08.2003;0.000241983;0.002500244;7.65109E-06;;;
13.08.2003;-0.222360796;0.007448406;-9.81355E-05;;;
14.08.2003;-0.198186846;-0.001070401;4.62967E-05;;;
15.08.2003;0.0708159;0.004853236;4.97347E-05;;;
18.08.2003;0.156545991;0.002779208;-0.00010598;;;
19.08.2003;0.013092409;-0.000372778;0.000217098;;;
20.08.2003;0.008826067;0.007650415;-7.09512E-05;;;
21.08.2003;0.003094513;-0.001916008;1.10929E-05;;;
22.08.2003;-0.075699766;-0.006058822;7.8407E-05;;;
25.08.2003;0.005424678;-0.005371706;-0.00012431;;;
26.08.2003;0.070332643;0.003289691;0.000105762;;;
27.08.2003;-0.002978191;0.001383701;2.39028E-05;;;
28.08.2003;-0.144158162;-0.001334789;0.000125038;;;
29.08.2003;0.071594325;0.010453789;2.29394E-06;;;
01.09.2003;0.182597301;-0.00055739;-0.000183745;;;
02.09.2003;-0.226335992;0.009769399;-6.61747E-05;;;
03.09.2003;-0.020936642;0.002284416;0.00012775;;;
04.09.2003;0.069817044;-0.007803921;0.000241628;;;
05.09.2003;0.002570634;0.004068031;0.000272244;;;
08.09.2003;-0.066459018;-0.005934131;3.53315E-05;;;
09.09.2003;-0.001935095;-0.006981581;7.67644E-05;;;
10.09.2003;0.071019685;0.003640593;0.000129056;;;
11.09.2003;0.077372675;-0.007588163;-9.16333E-05;;;
12.09.2003;-0.075336199;0.000892959;0.000226376;;;
15.09.2003;0.087029138;0.006007915;1.41207E-05;;;
16.09.2003;-0.090532956;-0.000368067;5.97217E-05;;;
17.09.2003;0.015057247;0.006136181;0.000142879;;;
18.09.2003;-0.138126672;-0.003980235;6.65591E-05;;;
19.09.2003;0.127232019;-0.015767127;0.000235068;;;
22.09.2003;-0.082257894;-0.005820614;4.21196E-05;;;
23.09.2003;0.065283669;-0.014019497;-3.64018E-05;;;
24.09.2003;0.06676481;0.00287813;0.000194362;;;
25.09.2003;-0.083470891;-0.000636027;5.16246E-05;;;
26.09.2003;-0.225273852;-0.000430276;4.81901E-05;;;
29.09.2003;0.218296032;-0.008503064;0.000210793;;;
30.09.2003;0.068808578;0.009981427;0.000171872;;;
01.10.2003;0.004831591;-0.006954119;-0.000140652;;;
02.10.2003;0.006775688;0.018686802;-0.000255155;;;
03.10.2003;-0.141498892;-0.001489174;-0.000256258;;;
06.10.2003;0.249498714;-0.006654561;0.000208638;;;
07.10.2003;-0.166479485;0.005530119;-0.000131459;;;
08.10.2003;0.092118355;0.011197411;0.000202887;;;
09.10.2003;-0.133200792;-0.001410687;-0.000107242;;;
10.10.2003;0.057716928;0.008396198;-4.34377E-05;;;
13.10.2003;-0.001162267;0.000112793;-3.39149E-05;;;
14.10.2003;-0.001501214;0.003322286;6.28779E-06;;;
15.10.2003;0.078131309;0.00086252;-2.0388E-05;;;
16.10.2003;-0.069360776;-0.00761389;-0.000136072;;;
17.10.2003;-0.066321681;0.005550577;3.81196E-05;;;
20.10.2003;0.061304015;0.002430162;0.000113577;;;
21.10.2003;0.186191197;-0.011273458;-4.43981E-05;;;
22.10.2003;-0.008586329;0.000408871;0.000354105;;;
23.10.2003;-0.346276168;-0.005842356;-0.000135017;;;
24.10.2003;0.254019467;0.008157469;2.85694E-06;;;
27.10.2003;0.103951691;0.008453805;-6.17141E-05;;;
28.10.2003;-0.278834601;0.003415094;0.000129132;;;
29.10.2003;0.071131085;0.002366819;1.12354E-05;;;
30.10.2003;0.079184792;0.001460976;1.82807E-05;;;
31.10.2003;-0.005573256;0.010627461;-1.37104E-05;;;
03.11.2003;-0.003996147;-0.000214308;-3.61824E-05;;;
04.11.2003;0.069338554;-0.002656995;1.54255E-05;;;
05.11.2003;-0.075863099;0.002166752;-6.28439E-06;;;
06.11.2003;-0.069091352;0.006058393;-6.62773E-05;;;
07.11.2003;0.002185104;-0.004177036;1.65703E-05;;;
10.11.2003;0.060921012;-0.001896686;8.98874E-05;;;
11.11.2003;0.004715557;0.001972992;-3.35152E-05;;;
12.11.2003;-0.06655326;0.002131137;0.000190583;;;
13.11.2003;-0.064330157;0.003373149;0.000360946;;;
14.11.2003;0.120634181;-0.014290667;0.000223419;;;
17.11.2003;0.002318416;-0.000763684;-7.98472E-05;;;
18.11.2003;-0.002630043;-0.001625344;0.000281491;;;
19.11.2003;-0.005793896;-0.001584303;8.74022E-06;;;
20.11.2003;0.009749041;0.000251364;-2.09004E-06;;;
21.11.2003;-0.077772606;0.011148096;-0.000144617;;;
24.11.2003;0.070813217;-0.000934774;-0.000186496;;;
25.11.2003;0.002533438;-0.002399763;8.76497E-05;;;
26.11.2003;0.003921488;0.003793526;-0.000145839;;;
27.11.2003;0.078506011;0.000229312;4.22166E-05;;;
28.11.2003;0.006201722;0.008760169;-7.74003E-05;;;
01.12.2003;-0.073503786;-0.001259999;-3.2904E-05;;;
02.12.2003;-0.078223685;0.008567476;0.00015689;;;
03.12.2003;0.001078378;-4.41873E-05;7.22454E-05;;;
04.12.2003;0.14009345;-0.003817023;0.000198043;;;
05.12.2003;-0.25663239;-0.004015814;0.00037664;;;
08.12.2003;0.17174294;0.004743338;2.58191E-05;;;
09.12.2003;-0.007916319;-0.002827836;-9.22725E-05;;;
10.12.2003;-0.113859549;0.004338375;8.58179E-05;;;
11.12.2003;0.122648275;0.00014781;0.00019948;;;
12.12.2003;-0.17460184;0.001386958;7.0394E-05;;;
15.12.2003;0.102502364;-0.001076721;0.000161427;;;
16.12.2003;-0.05954407;-0.002146642;4.72216E-05;;;
17.12.2003;-0.063333721;0.002412383;0.000307858;;;
18.12.2003;0.105562967;0.003176272;-3.44904E-05;;;
19.12.2003;0.069345204;-0.002291642;0.000175266;;;
22.12.2003;-0.115779877;0.003184454;1.00401E-05;;;
23.12.2003;0.898112093;0;0;;;
24.12.2003;0;0;0;;;
25.12.2003;0;0;0;;;
26.12.2003;-0.760060042;0.005650738;0.000206624;;;
29.12.2003;-0.232001426;0.001109862;-2.46149E-06;;;
30.12.2003;0.995253973;0;0;;;
31.12.2003;0;0;0;;;
01.01.2004;-0.88661982;0.005635066;0.000213151;;;
02.01.2004;0.062035173;0.001715993;-0.000106373;;;
05.01.2004;-0.050199702;-0.000240681;0.000147439;;;
06.01.2004;0.061912698;-0.00379771;2.98981E-05;;;
07.01.2004;0.06156335;0.004844407;0.000150594;;;
08.01.2004;-0.072990624;-0.003161922;0.000150542;;;
09.01.2004;0.070777772;-0.002111277;0.000288267;;;
12.01.2004;0.08409416;-0.000185941;-5.21575E-05;;;
13.01.2004;0.09554168;0.006164943;-2.49471E-05;;;
14.01.2004;-0.104886543;0.001155039;5.63179E-05;;;
15.01.2004;-0.079159245;0.004004678;0.000246541;;;
16.01.2004;0.065590687;0.002847934;-0.000202701;;;
19.01.2004;0.016397562;-0.003671056;0.000109958;;;
20.01.2004;-0.085194562;0.003200006;0.000108608;;;
21.01.2004;-0.06503556;0.000221734;0.000135203;;;
22.01.2004;0.094136792;0.001438521;4.05904E-05;;;
23.01.2004;-0.068460674;-0.002298373;-4.0024E-05;;;
26.01.2004;-0.061605943;0.000638118;-0.000111785;;;
27.01.2004;0.13099145;0.002074329;0.000145579;;;
28.01.2004;-0.056574243;-0.005735406;-0.000206392;;;
29.01.2004;0.073354962;-0.004242398;-8.4058E-05;;;
30.01.2004;-0.002021153;0.001310855;9.99232E-05;;;
02.02.2004;-0.011000511;-0.001452043;0.000223186;;;
03.02.2004;0.484252776;-0.003046699;7.70122E-05;;;
04.02.2004;-0.552105005;-0.00145292;6.85067E-05;;;
05.02.2004;0.009544921;0.003241019;-4.26503E-05;;;
06.02.2004;0.001371405;0.005530337;0.000320341;;;
09.02.2004;0.147710353;0.00113114;4.82759E-05;;;
10.02.2004;-0.079803262;0.00111429;-0.000174648;;;
11.02.2004;0.001421204;-0.00013913;0.000263266;;;
12.02.2004;0.078135756;-0.006971529;0.000117814;;;
13.02.2004;-0.079892979;0.001256677;7.5391E-07;;;
16.02.2004;-0.000603354;0.003062877;0.000126638;;;
17.02.2004;-0.117234754;-0.000420217;0.00010249;;;
18.02.2004;0.200211022;0.004697231;-9.75907E-05;;;
19.02.2004;-0.154012824;-0.007072082;-4.14526E-06;;;
20.02.2004;0.149008574;-0.000338312;-0.000104964;;;
23.02.2004;-0.079017857;-0.008357688;0.00017279;;;
24.02.2004;0.001363639;0.000861696;0.000140895;;;
25.02.2004;-0.070658231;0.001432371;0.000214645;;;
26.02.2004;0.064531176;0.000899974;0.0001086;;;
27.02.2004;-0.17742881;0.003949192;-4.89325E-05;;;
01.03.2004;0.355818991;0.004809605;-0.000100329;;;
02.03.2004;-0.030734689;-0.003017359;-0.000188862;;;
03.03.2004;-0.007240644;0.006666212;0.000146126;;;
04.03.2004;-0.08319015;-0.000957988;-2.20287E-05;;;
05.03.2004;-0.072417106;0.002342636;0.000487758;;;
08.03.2004;0.073419847;-0.006813313;-7.82453E-05;;;
09.03.2004;-0.123838085;-0.004460422;-2.82161E-06;;;
10.03.2004;-0.010781143;-0.015173592;0.000113978;;;
11.03.2004;0.128022381;0.001027256;3.17807E-05;;;
12.03.2004;-0.065884697;-0.012068227;9.08161E-05;;;
15.03.2004;-0.004905904;0.001834753;1.88005E-07;;;
16.03.2004;0.002830524;0.008309051;2.3312E-05;;;
17.03.2004;-0.062989673;-0.007799105;0.000231548;;;
18.03.2004;-1.04468E-05;-0.001200829;2.48014E-05;;;
19.03.2004;0.195985338;-0.010327976;9.29928E-05;;;
22.03.2004;-0.082450903;-0.000138558;-1.67184E-05;;;
23.03.2004;-0.006680169;7.69821E-05;6.64943E-05;;;
24.03.2004;0.184438211;0.009923336;0.000329879;;;
25.03.2004;-0.097629391;0.000736691;7.9569E-05;;;
26.03.2004;-0.204780412;0.006648559;-7.24372E-05;;;
29.03.2004;0.129311309;-0.001155433;-7.69482E-06;;;
30.03.2004;-0.120939739;-0.002185938;-8.18363E-05;;;
31.03.2004;0.012025505;0.00752255;0.000143391;;;
01.04.2004;-0.000262549;0.009349067;-0.000465255;;;
02.04.2004;0.131898587;0.004422734;-0.000201427;;;
05.04.2004;-0.064767168;-0.002991119;5.8446E-05;;;
06.04.2004;-0.007460934;-0.002091747;0.00019877;;;
07.04.2004;0.147331381;0.001376529;-6.19846E-06;;;
08.04.2004;0.696025019;0;0;;;
09.04.2004;0;0;0;;;
12.04.2004;-0.773748909;0.00629619;-7.2134E-05;;;
13.04.2004;-0.005049937;-0.006468018;-6.03087E-05;;;
14.04.2004;-0.061352733;-0.000745373;1.46552E-05;;;
15.04.2004;0.061682626;0.003386858;8.64182E-05;;;
16.04.2004;-0.068487639;-0.001154565;9.72938E-05;;;
19.04.2004;0.000898363;0.00389326;-6.25435E-05;;;
20.04.2004;-0.002275463;-0.00396463;-0.000173967;;;
21.04.2004;0.139955784;0.003540058;0.000193501;;;
22.04.2004;-0.063135889;0.004857695;0.000126011;;;
23.04.2004;0.176465012;0.002429509;-0.000286254;;;
26.04.2004;-0.180980064;0.001320742;8.05985E-05;;;
27.04.2004;-0.07970909;-0.007279005;3.00562E-05;;;
28.04.2004;0.074591543;-0.006227264;-7.57081E-05;;;
29.04.2004;-0.001676694;-0.003190714;0.000105199;;;
30.04.2004;-0.070415818;0.002861231;7.00557E-05;;;
03.05.2004;-0.059265083;-0.001938978;7.2861E-05;;;
04.05.2004;0.202840044;0.003312559;0.000121658;;;
05.05.2004;-0.155482294;-0.012345081;-2.72199E-05;;;
06.05.2004;-0.007203036;-0.001663994;-0.000180258;;;
07.05.2004;-0.019599859;-0.012360936;-0.0001886;;;
10.05.2004;0.065721962;0.007613853;6.42533E-05;;;
11.05.2004;-0.117307693;-0.008358301;0.000103687;;;
12.05.2004;0.125242284;0.005409862;-8.6592E-05;;;
13.05.2004;-0.181574777;-0.002318893;-3.88875E-05;;;
14.05.2004;0.105711574;-0.005668392;0.00034423;;;
17.05.2004;-0.109531175;0.00415596;-2.77837E-05;;;
18.05.2004;0.003524423;0.009663872;-8.29863E-05;;;
19.05.2004;0.478667879;-0.003720208;0;;;
20.05.2004;-0.30600138;-0.000972497;0;;;
21.05.2004;-0.058791366;0.004411086;0;;;
24.05.2004;0.064819364;-0.004740732;0.000216632;;;
25.05.2004;0.080859929;0.004340222;6.28669E-05;;;
26.05.2004;-0.003072633;0.005134053;0.000152532;;;
27.05.2004;-0.148319375;-0.001454383;1.66946E-05;;;
28.05.2004;0.149439513;0.002230995;-0.000153276;;;
31.05.2004;-0.202904932;-0.006653328;8.49935E-05;;;
01.06.2004;0.058168359;0.002815389;-2.47646E-05;;;
02.06.2004;-0.109970353;0.00331058;-2.94567E-05;;;
03.06.2004;0.047578749;0.004969749;8.79889E-05;;;
04.06.2004;0.069100391;0.006372519;-5.87198E-05;;;
07.06.2004;0.000254727;1.42797E-05;9.73618E-05;;;
08.06.2004;-0.000386467;-0.002175915;1.36927E-05;;;
09.06.2004;0.066037345;0.002860787;-0.000125126;;;
10.06.2004;0.003415137;-0.000599204;-9.94511E-05;;;
11.06.2004;0.078437767;-0.007226652;-0.00012932;;;
14.06.2004;-0.001665025;0.004232543;5.01186E-05;;;
15.06.2004;0.001009476;0.001506798;0.000349543;;;
16.06.2004;0.099599098;-0.001636195;-0.000189465;;;
17.06.2004;-0.171517001;0.00172214;0.000160394;;;
18.06.2004;0.171478458;-0.001434642;1.57548E-05;;;
21.06.2004;0.121330544;-0.006792439;7.44526E-05;;;
22.06.2004;-0.191890708;0.002213044;5.81279E-05;;;
23.06.2004;-0.145218063;0.006944019;0.000215943;;;
24.06.2004;0.013332026;0.000614127;0.000144464;;;
25.06.2004;-0.065013226;0.006150258;1.64857E-05;;;
28.06.2004;0.427895296;-0.00012666;-0.000152517;;;
29.06.2004;-0.368330154;-0.001876066;7.62651E-05;;;
30.06.2004;0.068979361;-0.002026206;0.000328143;;;
01.07.2004;-0.171798508;-0.004009318;3.83795E-05;;;
02.07.2004;0.059952196;-0.000229406;0.000206442;;;
05.07.2004;0.049979353;-0.005484318;6.45516E-05;;;
06.07.2004;0.147767615;-0.001236292;-1.32837E-05;;;
07.07.2004;0.095777221;0.00055313;9.16683E-05;;;
08.07.2004;-0.097843465;-0.000902839;4.93806E-05;;;
09.07.2004;-0.208379401;-0.003791966;5.68556E-05;;;
12.07.2004;-0.002789859;0.000998784;-0.000124381;;;
13.07.2004;-0.046730766;-0.000631317;6.26627E-05;;;
14.07.2004;-0.004521091;-0.005783086;3.92765E-05;;;
15.07.2004;0.049362093;-0.000372395;4.73141E-05;;;
16.07.2004;0.122310334;-0.003967144;0.000187522;;;
19.07.2004;-0.120041231;0.003072091;3.99993E-05;;;
20.07.2004;-0.056984248;0.004530828;-0.000155719;;;
21.07.2004;0.177289036;-0.008883114;3.66448E-05;;;
22.07.2004;-0.001516441;-0.000301772;2.18732E-05;;;
23.07.2004;-0.127199211;-0.005559774;3.43967E-05;;;
26.07.2004;0.003717031;0.007247001;-2.61704E-06;;;
27.07.2004;0.125242869;-0.000225588;-0.000128628;;;
28.07.2004;-0.001736653;0.009286892;0.000176293;;;
29.07.2004;0.007694714;0.000500356;0.000155109;;;
30.07.2004;-0.181139395;-0.003900344;0.000229758;;;
02.08.2004;0.048802503;0.001437155;-6.55528E-05;;;
03.08.2004;0.299807908;-0.00651249;0.000124374;;;
04.08.2004;-0.292096489;0.000495213;0.000103244;;;
05.08.2004;0.291879659;-0.011951302;0.00011983;;;
06.08.2004;-0.252771552;-0.004758802;0.000204679;;;
09.08.2004;0.063534541;0.003276303;2.27569E-05;;;
10.08.2004;0.300595099;-0.005369895;-5.1298E-05;;;
11.08.2004;-0.231521996;-0.002733693;9.83003E-05;;;
12.08.2004;-0.074866732;-0.001341707;0.000144519;;;
13.08.2004;-0.064690501;0.006091054;4.51173E-05;;;
16.08.2004;0.014399817;0.000996553;-6.09655E-05;;;
17.08.2004;-0.00802359;0.002419561;0.000100299;;;
18.08.2004;0.002513876;-0.000386844;1.45396E-05;;;
19.08.2004;0.063603798;-0.001131561;0.000111082;;;
20.08.2004;-0.128532206;0.006928904;-9.00187E-05;;;
23.08.2004;0.055915164;-0.000152781;-6.05821E-05;;;
24.08.2004;-0.11069401;0.002164465;7.08336E-05;;;
25.08.2004;0.180368825;0.004673049;5.62858E-05;;;
26.08.2004;0.078910459;0.002265433;0.000152047;;;
27.08.2004;-0.258659117;-0.00145392;-6.35328E-05;;;
30.08.2004;0.174955446;-0.006458761;8.12309E-05;;;
31.08.2004;-0.175539476;0.003657142;0.000126101;;;
01.09.2004;0.108712221;0.002005147;5.58678E-05;;;
02.09.2004;-0.107267705;0.003863482;-0.000286305;;;
03.09.2004;0.050391317;0.002423284;-0.000154314;;;
06.09.2004;0.053409163;0.000103765;6.52362E-05;;;
07.09.2004;0.069674895;-0.00068234;-0.000150431;;;
08.09.2004;-0.058299704;-0.003862011;0.000233546;;;
09.09.2004;0.073284336;0.004292307;4.86319E-05;;;
10.09.2004;-0.069714398;0.007629585;-5.9626E-05;;;
13.09.2004;-0.053916995;-0.000656243;0.000110488;;;
14.09.2004;0.064137015;-0.000730324;5.43952E-05;;;
15.09.2004;-0.058097959;0.002419961;-6.70589E-06;;;
16.09.2004;0.057115501;0.002536647;0.000219564;;;
17.09.2004;-0.002325201;-0.001041856;-7.46654E-05;;;
20.09.2004;-0.09488941;0.001431908;7.4485E-06;;;
21.09.2004;0.101335195;-0.005873256;8.09942E-05;;;
22.09.2004;-0.054373307;-0.003896099;0.000173295;;;
23.09.2004;0.060633091;0.000708306;-2.66134E-05;;;
24.09.2004;0.056384064;-0.004237487;2.75439E-05;;;
27.09.2004;-0.002792916;0.000996413;4.24291E-05;;;
28.09.2004;-0.176013368;0.004419022;-4.07542E-05;;;
29.09.2004;0.050785372;-0.003113764;9.91804E-05;;;
30.09.2004;-0.046306065;0.011415421;0.000108644;;;
01.10.2004;0.111508832;0.004092069;2.56689E-05;;;
04.10.2004;-0.059972122;0.001611855;-1.04162E-05;;;
05.10.2004;0.056145767;0.000526478;6.39811E-05;;;
06.10.2004;-0.107319612;-0.000412591;2.38045E-05;;;
07.10.2004;0.106301144;-0.003200184;0.000218643;;;
08.10.2004;-0.114417401;0.000186371;0.00012619;;;
11.10.2004;-0.048638472;-0.005873126;0.000109992;;;
12.10.2004;0.047114999;0.001522799;-1.44905E-05;;;
13.10.2004;0.173822677;-0.003882784;0.000171255;;;
14.10.2004;-0.067183726;-0.002196665;3.69539E-05;;;
15.10.2004;0.001279309;-0.000778819;0.000125694;;;
18.10.2004;-0.056037069;0.005654975;-1.72645E-05;;;
19.10.2004;0.055424451;-0.005640267;0.000112486;;;
20.10.2004;0.002382304;0.002507709;8.31389E-05;;;
21.10.2004;0.00092575;0.000146202;-4.0454E-05;;;
22.10.2004;-0.059077409;-0.00918879;0.000111703;;;
25.10.2004;0.203304102;0.001103444;2.89417E-05;;;
26.10.2004;-0.145227646;0.007602691;-2.18916E-05;;;
27.10.2004;-0.055491135;0.003759266;-6.03004E-05;;;
28.10.2004;0.205939397;0.000217564;4.50869E-05;;;
29.10.2004;-0.082365071;0.005561489;7.27229E-05;;;
01.11.2004;-0.066375045;0.002654672;-5.56542E-05;;;
02.11.2004;0.06323265;0.000312923;-7.44023E-05;;;
03.11.2004;-0.124210849;0.000142163;0.000212597;;;
04.11.2004;-0.049816489;0.002268306;-2.52242E-05;;;
05.11.2004;-0.003881394;0.000480492;-0.00023859;;;
08.11.2004;0.178997837;-0.000777533;6.69891E-05;;;
09.11.2004;-0.00073148;0.002370655;8.57161E-05;;;
10.11.2004;-0.178945139;0.004340741;0.000202905;;;
11.11.2004;0.106665596;0.00148824;0.000158697;;;
12.11.2004;-0.050908913;-0.000875636;5.24537E-05;;;
15.11.2004;-0.047002137;-0.001798497;-4.24444E-05;;;
16.11.2004;0.05961988;0.006833531;4.81898E-05;;;
17.11.2004;-0.056883973;-0.000784609;9.98841E-05;;;
18.11.2004;0.109484874;-0.004347827;-6.8749E-05;;;
19.11.2004;-0.113127517;-0.001128672;6.09666E-05;;;
22.11.2004;-0.086437624;-0.001145601;-2.22361E-05;;;
23.11.2004;0.002088883;0.001089789;0.000202121;;;
24.11.2004;0.085768455;0.003516124;0.000150927;;;
25.11.2004;-0.08191011;-0.000637181;6.60952E-05;;;
26.11.2004;0.132299196;-0.00079085;3.70252E-06;;;
29.11.2004;0.001463169;-0.002297455;-4.2579E-06;;;
30.11.2004;-0.040338361;0.006347462;0.000145485;;;
01.12.2004;-0.052761064;0.003275848;0.000143587;;;
02.12.2004;0.046115824;-0.00054654;-0.00030018;;;
03.12.2004;-0.119259854;-0.001698659;0.000412277;;;
06.12.2004;0.124825937;0.002190576;6.67639E-05;;;
07.12.2004;0.177893157;-0.000847538;-3.36581E-05;;;
08.12.2004;-0.182522376;-0.005258733;7.8778E-05;;;
09.12.2004;0.055224311;0.002527183;-8.50661E-05;;;
10.12.2004;-0.101161537;0.004724732;0.000144972;;;
13.12.2004;0.046463604;0.001101874;-3.51279E-06;;;
14.12.2004;0.050663339;-0.001947176;1.36812E-05;;;
15.12.2004;-0.052168333;0.0021645;-4.4371E-06;;;
16.12.2004;0.048978885;-0.005576014;-0.000191208;;;
17.12.2004;0.053839792;0.003261369;7.58277E-05;;;
20.12.2004;-0.106659047;0.00023202;1.03559E-05;;;
21.12.2004;0.115070488;0.002828847;-4.56789E-05;;;
22.12.2004;0.011165721;0.00086672;8.91341E-05;;;
23.12.2004;0.840202978;0;0;;;
24.12.2004;-1.034269738;-0.001626522;7.2847E-05;;;
27.12.2004;0.088573016;0.002680504;7.69014E-05;;;
28.12.2004;0.102367967;-0.001365261;-7.04308E-05;;;
29.12.2004;-0.152256005;0.000622334;1.62685E-05;;;
30.12.2004;0.996730071;0;0;;;
31.12.2004;-1.078320535;0.003339914;0.000142139;;;
03.01.2005;-0.038333197;-0.000147598;-1.01644E-05;;;
04.01.2005;0.072700971;-0.003178797;-4.43566E-05;;;
05.01.2005;-0.002738269;0.004572271;0.000125665;;;
06.01.2005;0.091806116;0.001815515;0.000226844;;;
07.01.2005;0.107577305;-0.001147163;0;;;
10.01.2005;-0.194594249;-0.005416403;2.16069E-05;;;
11.01.2005;-0.034929187;-0.005430028;-3.34264E-05;;;
12.01.2005;0.122735863;0.000547436;9.2332E-05;;;
13.01.2005;0.053517281;0.002346143;0.000183498;;;
14.01.2005;-0.095288099;0.001114064;8.47077E-05;;;
17.01.2005;0.041661421;0.000352644;-4.17059E-05;;;
18.01.2005;-0.089933721;-0.000664837;7.08607E-05;;;
19.01.2005;0.000397989;-0.00265591;-9.41052E-06;;;
20.01.2005;0.259874639;-0.001135411;3.19211E-05;;;
21.01.2005;-0.214095322;-0.001330699;0.000136515;;;
24.01.2005;-0.002193356;0.003353219;1.80758E-05;;;
25.01.2005;0.053769612;-0.002735378;1.23575E-05;;;
26.01.2005;-0.076881786;0.000383992;-4.66652E-05;;;
27.01.2005;0.091682262;-0.001675595;0.00013703;;;
28.01.2005;-0.047255464;0.005007515;4.00128E-05;;;
